640:7.0,12.0,8.0,25.0,46.0,61.0,3.57142857143,6.57142857143,8.71428571429,
130:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
645:6.0,12.0,8.0,26.0,48.0,51.0,4.33333333333,8.0,8.5,
135:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
651:1.0,1.0,5.0,6.0,10.0,13.0,6.0,10.0,13.0,
140:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
2:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
145:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
150:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
155:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
670:2.0,3.0,4.0,8.0,15.0,12.0,4.0,7.5,6.0,
160:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
165:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
678:2.0,3.0,4.0,8.0,15.0,12.0,4.0,7.5,6.0,
40:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
41:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
42:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
712:1.0,1.0,5.0,6.0,8.0,9.0,6.0,8.0,9.0,
310:1.0,1.0,6.0,7.0,12.0,8.0,7.0,12.0,8.0,
700:4.0,8.0,12.0,24.0,44.0,35.0,6.0,11.0,8.75,
800:1.0,1.0,1.0,2.0,2.0,5.0,2.0,2.0,5.0,
325:1.0,1.0,1.0,2.0,2.0,6.0,2.0,2.0,6.0,
70:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
200:6.0,10.0,13.0,27.0,47.0,45.0,4.5,7.83333333333,7.5,
710:1.0,1.0,5.0,6.0,8.0,9.0,6.0,8.0,9.0,
740:2.0,2.0,5.0,7.0,9.0,10.0,3.5,4.5,5.0,
90:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
91:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
92:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
93:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
94:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
95:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
100:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
101:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
230:1.0,1.0,1.0,2.0,2.0,5.0,2.0,2.0,5.0,
360:1.0,1.0,6.0,7.0,12.0,8.0,7.0,12.0,8.0,
235:2.0,2.0,5.0,7.0,11.0,14.0,3.5,5.5,7.0,
365:6.0,8.0,9.0,19.0,34.0,50.0,3.16666666667,5.66666666667,8.33333333333,
630:5.0,12.0,10.0,29.0,50.0,50.0,5.8,10.0,10.0,
255:2.0,2.0,6.0,8.0,13.0,9.0,4.0,6.5,4.5,
