130:1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,
740:2.0,2.0,6.0,8.0,10.0,9.0,4.0,5.0,4.5,
325:5.0,9.0,3.0,16.0,28.0,19.0,3.2,5.6,3.8,
230:2.0,3.0,5.0,9.0,12.0,10.0,4.5,6.0,5.0,
145:1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,
200:5.0,6.0,3.0,10.0,13.0,26.0,2.0,2.6,5.2,
220:4.0,6.0,7.0,15.0,22.0,17.0,3.75,5.5,4.25,
235:1.0,1.0,4.0,5.0,6.0,3.0,5.0,6.0,3.0,
300:3.0,6.0,2.0,11.0,21.0,7.0,3.66666666667,7.0,2.33333333333,
365:3.0,4.0,6.0,11.0,17.0,16.0,3.66666666667,5.66666666667,5.33333333333,
92:4.0,10.0,0.0,16.0,40.0,0.0,4.0,10.0,0.0,
360:3.0,6.0,2.0,11.0,21.0,7.0,3.66666666667,7.0,2.33333333333,
90:4.0,10.0,0.0,16.0,40.0,0.0,4.0,10.0,0.0,
91:4.0,10.0,0.0,16.0,40.0,0.0,4.0,10.0,0.0,
380:1.0,1.0,4.0,5.0,6.0,3.0,5.0,6.0,3.0,
93:4.0,10.0,0.0,16.0,40.0,0.0,4.0,10.0,0.0,
94:4.0,10.0,0.0,16.0,40.0,0.0,4.0,10.0,0.0,
255:3.0,6.0,2.0,11.0,21.0,7.0,3.66666666667,7.0,2.33333333333,
