640:9.0,17.0,19.0,44.0,99.0,131.0,4.88888888889,11.0,14.5555555556,
130:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
645:6.0,11.0,10.0,26.0,45.0,82.0,4.33333333333,7.5,13.6666666667,
135:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
651:1.0,1.0,4.0,5.0,6.0,21.0,5.0,6.0,21.0,
140:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
2:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
145:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
150:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
155:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
670:2.0,3.0,4.0,8.0,14.0,14.0,4.0,7.0,7.0,
160:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
165:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
678:2.0,3.0,4.0,8.0,14.0,14.0,4.0,7.0,7.0,
40:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
41:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
42:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
712:1.0,1.0,9.0,10.0,15.0,21.0,10.0,15.0,21.0,
94:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
310:6.0,18.0,11.0,41.0,110.0,76.0,6.83333333333,18.3333333333,12.6666666667,
700:4.0,8.0,17.0,29.0,51.0,67.0,7.25,12.75,16.75,
800:1.0,1.0,6.0,7.0,19.0,11.0,7.0,19.0,11.0,
325:7.0,20.0,12.0,45.0,112.0,97.0,6.42857142857,16.0,13.8571428571,
70:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
200:5.0,6.0,21.0,28.0,46.0,58.0,5.6,9.2,11.6,
710:1.0,1.0,9.0,10.0,15.0,21.0,10.0,15.0,21.0,
740:7.0,19.0,11.0,42.0,108.0,84.0,6.0,15.4285714286,12.0,
345:4.0,6.0,20.0,28.0,55.0,61.0,7.0,13.75,15.25,
90:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
91:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
92:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
93:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
350:2.0,3.0,9.0,13.0,23.0,39.0,6.5,11.5,19.5,
95:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
355:5.0,15.0,8.0,33.0,96.0,60.0,6.6,19.2,12.0,
100:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
101:20.0,210.0,0.0,400.0,4200.0,0.0,20.0,210.0,0.0,
230:1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,
360:6.0,18.0,11.0,41.0,110.0,76.0,6.83333333333,18.3333333333,12.6666666667,
235:2.0,2.0,4.0,6.0,7.0,22.0,3.0,3.5,11.0,
365:10.0,15.0,21.0,41.0,91.0,140.0,4.1,9.1,14.0,
630:4.0,8.0,17.0,29.0,51.0,67.0,7.25,12.75,16.75,
375:1.0,1.0,9.0,10.0,15.0,21.0,10.0,15.0,21.0,
255:7.0,21.0,15.0,50.0,122.0,93.0,7.14285714286,17.4285714286,13.2857142857,
