160:1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,
130:3.0,6.0,0.0,9.0,18.0,0.0,3.0,6.0,0.0,
267:1.0,1.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,
325:1.0,1.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,
135:3.0,6.0,0.0,9.0,18.0,0.0,3.0,6.0,0.0,
200:5.0,6.0,5.0,12.0,14.0,19.0,2.4,2.8,3.8,
380:1.0,1.0,4.0,5.0,6.0,5.0,5.0,6.0,5.0,
235:1.0,1.0,4.0,5.0,6.0,5.0,5.0,6.0,5.0,
300:2.0,3.0,4.0,8.0,10.0,8.0,4.0,5.0,4.0,
271:1.0,1.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,
145:3.0,6.0,0.0,9.0,18.0,0.0,3.0,6.0,0.0,
140:1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,
275:1.0,1.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,
245:1.0,1.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,
155:3.0,6.0,0.0,9.0,18.0,0.0,3.0,6.0,0.0,
220:3.0,4.0,3.0,8.0,10.0,11.0,2.66666666667,3.33333333333,3.66666666667,
255:5.0,5.0,4.0,9.0,10.0,21.0,1.8,2.0,4.2,
