640:16.0,98.0,35.0,215.0,1450.0,491.0,13.4375,90.625,30.6875,
385:13.0,91.0,32.0,201.0,1414.0,417.0,15.4615384615,108.769230769,32.0769230769,
130:20.0,210.0,17.0,417.0,4296.0,331.0,20.85,214.8,16.55,
900:2.0,3.0,35.0,39.0,309.0,43.0,19.5,154.5,21.5,
645:10.0,30.0,26.0,76.0,336.0,176.0,7.6,33.6,17.6,
390:13.0,91.0,32.0,201.0,1414.0,417.0,15.4615384615,108.769230769,32.0769230769,
135:20.0,210.0,17.0,417.0,4296.0,331.0,20.85,214.8,16.55,
651:6.0,21.0,5.0,41.0,137.0,63.0,6.83333333333,22.8333333333,10.5,
652:6.0,21.0,5.0,41.0,137.0,63.0,6.83333333333,22.8333333333,10.5,
2:37.0,306.0,8.0,583.0,5407.0,923.0,15.7567567568,146.135135135,24.9459459459,
840:1.0,1.0,36.0,37.0,306.0,8.0,37.0,306.0,8.0,
145:20.0,210.0,17.0,417.0,4296.0,331.0,20.85,214.8,16.55,
660:6.0,21.0,5.0,41.0,137.0,63.0,6.83333333333,22.8333333333,10.5,
150:20.0,210.0,17.0,417.0,4296.0,331.0,20.85,214.8,16.55,
663:7.0,23.0,17.0,56.0,232.0,99.0,8.0,33.1428571429,14.1428571429,
920:2.0,3.0,35.0,39.0,309.0,43.0,19.5,154.5,21.5,
155:20.0,210.0,17.0,417.0,4296.0,331.0,20.85,214.8,16.55,
670:6.0,21.0,5.0,41.0,137.0,63.0,6.83333333333,22.8333333333,10.5,
160:20.0,210.0,17.0,417.0,4296.0,331.0,20.85,214.8,16.55,
290:5.0,13.0,7.0,28.0,60.0,67.0,5.6,12.0,13.4,
165:20.0,210.0,17.0,417.0,4296.0,331.0,20.85,214.8,16.55,
678:6.0,21.0,5.0,41.0,137.0,63.0,6.83333333333,22.8333333333,10.5,
40:20.0,210.0,17.0,417.0,4296.0,331.0,20.85,214.8,16.55,
41:20.0,210.0,17.0,417.0,4296.0,331.0,20.85,214.8,16.55,
42:20.0,210.0,17.0,417.0,4296.0,331.0,20.85,214.8,16.55,
712:1.0,1.0,10.0,11.0,20.0,30.0,11.0,20.0,30.0,
350:13.0,91.0,32.0,201.0,1414.0,417.0,15.4615384615,108.769230769,32.0769230769,
310:5.0,13.0,7.0,28.0,60.0,67.0,5.6,12.0,13.4,
315:4.0,10.0,9.0,25.0,56.0,53.0,6.25,14.0,13.25,
700:4.0,7.0,30.0,40.0,154.0,112.0,10.0,38.5,28.0,
395:13.0,91.0,32.0,201.0,1414.0,417.0,15.4615384615,108.769230769,32.0769230769,
325:13.0,91.0,32.0,201.0,1414.0,417.0,15.4615384615,108.769230769,32.0769230769,
70:20.0,210.0,17.0,417.0,4296.0,331.0,20.85,214.8,16.55,
200:16.0,97.0,48.0,226.0,1481.0,474.0,14.125,92.5625,29.625,
140:20.0,210.0,17.0,417.0,4296.0,331.0,20.85,214.8,16.55,
92:20.0,210.0,17.0,417.0,4296.0,331.0,20.85,214.8,16.55,
210:13.0,91.0,32.0,201.0,1414.0,417.0,15.4615384615,108.769230769,32.0769230769,
339:1.0,1.0,3.0,4.0,7.0,12.0,4.0,7.0,12.0,
212:13.0,91.0,32.0,201.0,1414.0,417.0,15.4615384615,108.769230769,32.0769230769,
710:1.0,1.0,10.0,11.0,20.0,30.0,11.0,20.0,30.0,
740:1.0,1.0,36.0,37.0,306.0,8.0,37.0,306.0,8.0,
90:20.0,210.0,17.0,417.0,4296.0,331.0,20.85,214.8,16.55,
91:20.0,210.0,17.0,417.0,4296.0,331.0,20.85,214.8,16.55,
220:14.0,93.0,39.0,211.0,1432.0,440.0,15.0714285714,102.285714286,31.4285714286,
93:20.0,210.0,17.0,417.0,4296.0,331.0,20.85,214.8,16.55,
94:20.0,210.0,17.0,417.0,4296.0,331.0,20.85,214.8,16.55,
95:20.0,210.0,17.0,417.0,4296.0,331.0,20.85,214.8,16.55,
355:4.0,7.0,12.0,22.0,47.0,47.0,5.5,11.75,11.75,
100:20.0,210.0,17.0,417.0,4296.0,331.0,20.85,214.8,16.55,
101:20.0,210.0,17.0,417.0,4296.0,331.0,20.85,214.8,16.55,
230:1.0,1.0,13.0,14.0,92.0,31.0,14.0,92.0,31.0,
360:4.0,10.0,9.0,25.0,56.0,53.0,6.25,14.0,13.25,
235:14.0,92.0,31.0,201.0,1414.0,431.0,14.3571428571,101.0,30.7857142857,
365:11.0,20.0,30.0,59.0,253.0,191.0,5.36363636364,23.0,17.3636363636,
211:13.0,91.0,32.0,201.0,1414.0,417.0,15.4615384615,108.769230769,32.0769230769,
630:3.0,6.0,21.0,30.0,135.0,91.0,10.0,45.0,30.3333333333,
375:1.0,1.0,10.0,11.0,20.0,30.0,11.0,20.0,30.0,
20:13.0,91.0,32.0,201.0,1414.0,417.0,15.4615384615,108.769230769,32.0769230769,
