267:9.0,45.0,3.0,84.0,410.0,22.0,9.33333333333,45.5555555556,2.44444444444,
200:2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,
332:1.0,1.0,10.0,11.0,48.0,0.0,11.0,48.0,0.0,
235:1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,
300:11.0,48.0,0.0,85.0,411.0,52.0,7.72727272727,37.3636363636,4.72727272727,
269:9.0,45.0,3.0,84.0,410.0,22.0,9.33333333333,45.5555555556,2.44444444444,
271:9.0,45.0,3.0,84.0,410.0,22.0,9.33333333333,45.5555555556,2.44444444444,
240:9.0,45.0,3.0,84.0,410.0,22.0,9.33333333333,45.5555555556,2.44444444444,
273:9.0,45.0,3.0,84.0,410.0,22.0,9.33333333333,45.5555555556,2.44444444444,
275:9.0,45.0,3.0,84.0,410.0,22.0,9.33333333333,45.5555555556,2.44444444444,
245:9.0,45.0,3.0,84.0,410.0,22.0,9.33333333333,45.5555555556,2.44444444444,
365:2.0,3.0,17.0,21.0,95.0,1.0,10.5,47.5,0.5,
280:9.0,45.0,3.0,84.0,410.0,22.0,9.33333333333,45.5555555556,2.44444444444,
380:1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,
255:10.0,47.0,1.0,85.0,411.0,41.0,8.5,41.1,4.1,
