2:52.0,592.0,22.0,1154.0,15886.0,1706.0,22.1923076923,305.5,32.8076923077,
516:2.0,3.0,0.0,4.0,6.0,0.0,2.0,3.0,0.0,
517:2.0,3.0,0.0,4.0,6.0,0.0,2.0,3.0,0.0,
520:19.0,190.0,25.0,386.0,3750.0,530.0,20.3157894737,197.368421053,27.8947368421,
522:19.0,190.0,25.0,386.0,3750.0,530.0,20.3157894737,197.368421053,27.8947368421,
530:4.0,7.0,43.0,53.0,275.0,167.0,13.25,68.75,41.75,
20:16.0,122.0,57.0,285.0,2321.0,720.0,17.8125,145.0625,45.0,
540:3.0,6.0,28.0,37.0,100.0,139.0,12.3333333333,33.3333333333,46.3333333333,
541:3.0,4.0,27.0,32.0,78.0,123.0,10.6666666667,26.0,41.0,
31:30.0,465.0,22.0,922.0,14077.0,660.0,30.7333333333,469.233333333,22.0,
41:30.0,465.0,22.0,922.0,14077.0,660.0,30.7333333333,469.233333333,22.0,
42:30.0,465.0,22.0,922.0,14077.0,660.0,30.7333333333,469.233333333,22.0,
560:2.0,2.0,2.0,4.0,5.0,28.0,2.0,2.5,14.0,
51:30.0,465.0,22.0,922.0,14077.0,660.0,30.7333333333,469.233333333,22.0,
52:30.0,465.0,22.0,922.0,14077.0,660.0,30.7333333333,469.233333333,22.0,
53:30.0,465.0,22.0,922.0,14077.0,660.0,30.7333333333,469.233333333,22.0,
54:30.0,465.0,22.0,922.0,14077.0,660.0,30.7333333333,469.233333333,22.0,
55:30.0,465.0,22.0,922.0,14077.0,660.0,30.7333333333,469.233333333,22.0,
56:30.0,465.0,22.0,922.0,14077.0,660.0,30.7333333333,469.233333333,22.0,
57:30.0,465.0,22.0,922.0,14077.0,660.0,30.7333333333,469.233333333,22.0,
58:30.0,465.0,22.0,922.0,14077.0,660.0,30.7333333333,469.233333333,22.0,
60:30.0,465.0,22.0,922.0,14077.0,660.0,30.7333333333,469.233333333,22.0,
70:30.0,465.0,22.0,922.0,14077.0,660.0,30.7333333333,469.233333333,22.0,
600:19.0,190.0,25.0,386.0,3750.0,530.0,20.3157894737,197.368421053,27.8947368421,
90:30.0,465.0,22.0,922.0,14077.0,660.0,30.7333333333,469.233333333,22.0,
91:30.0,465.0,22.0,922.0,14077.0,660.0,30.7333333333,469.233333333,22.0,
92:30.0,465.0,22.0,922.0,14077.0,660.0,30.7333333333,469.233333333,22.0,
93:30.0,465.0,22.0,922.0,14077.0,660.0,30.7333333333,469.233333333,22.0,
94:30.0,465.0,22.0,922.0,14077.0,660.0,30.7333333333,469.233333333,22.0,
95:30.0,465.0,22.0,922.0,14077.0,660.0,30.7333333333,469.233333333,22.0,
100:30.0,465.0,22.0,922.0,14077.0,660.0,30.7333333333,469.233333333,22.0,
101:30.0,465.0,22.0,922.0,14077.0,660.0,30.7333333333,469.233333333,22.0,
615:19.0,190.0,25.0,386.0,3750.0,530.0,20.3157894737,197.368421053,27.8947368421,
616:19.0,190.0,25.0,386.0,3750.0,530.0,20.3157894737,197.368421053,27.8947368421,
620:23.0,195.0,48.0,415.0,3916.0,686.0,18.0434782609,170.260869565,29.8260869565,
625:20.0,191.0,25.0,387.0,3751.0,550.0,19.35,187.55,27.5,
115:30.0,465.0,22.0,922.0,14077.0,660.0,30.7333333333,469.233333333,22.0,
640:15.0,120.0,41.0,266.0,2278.0,648.0,17.7333333333,151.866666667,43.2,
130:30.0,465.0,22.0,922.0,14077.0,660.0,30.7333333333,469.233333333,22.0,
645:20.0,193.0,39.0,405.0,3792.0,604.0,20.25,189.6,30.2,
135:30.0,465.0,22.0,922.0,14077.0,660.0,30.7333333333,469.233333333,22.0,
651:2.0,2.0,20.0,22.0,193.0,77.0,11.0,96.5,38.5,
652:20.0,193.0,39.0,405.0,3792.0,604.0,20.25,189.6,30.2,
145:30.0,465.0,22.0,922.0,14077.0,660.0,30.7333333333,469.233333333,22.0,
660:19.0,190.0,25.0,386.0,3750.0,530.0,20.3157894737,197.368421053,27.8947368421,
150:30.0,465.0,22.0,922.0,14077.0,660.0,30.7333333333,469.233333333,22.0,
663:19.0,190.0,25.0,386.0,3750.0,530.0,20.3157894737,197.368421053,27.8947368421,
666:2.0,2.0,52.0,54.0,594.0,42.0,27.0,297.0,21.0,
155:30.0,465.0,22.0,922.0,14077.0,660.0,30.7333333333,469.233333333,22.0,
670:19.0,190.0,25.0,386.0,3750.0,530.0,20.3157894737,197.368421053,27.8947368421,
160:30.0,465.0,22.0,922.0,14077.0,660.0,30.7333333333,469.233333333,22.0,
165:30.0,465.0,22.0,922.0,14077.0,660.0,30.7333333333,469.233333333,22.0,
678:19.0,190.0,25.0,386.0,3750.0,530.0,20.3157894737,197.368421053,27.8947368421,
680:22.0,198.0,43.0,417.0,3825.0,676.0,18.9545454545,173.863636364,30.7272727273,
200:15.0,120.0,41.0,266.0,2278.0,648.0,17.7333333333,151.866666667,43.2,
690:19.0,190.0,25.0,386.0,3750.0,530.0,20.3157894737,197.368421053,27.8947368421,
692:19.0,190.0,25.0,386.0,3750.0,530.0,20.3157894737,197.368421053,27.8947368421,
694:19.0,190.0,25.0,386.0,3750.0,530.0,20.3157894737,197.368421053,27.8947368421,
696:19.0,190.0,25.0,386.0,3750.0,530.0,20.3157894737,197.368421053,27.8947368421,
698:19.0,190.0,25.0,386.0,3750.0,530.0,20.3157894737,197.368421053,27.8947368421,
700:1.0,1.0,2.0,3.0,3.0,53.0,3.0,3.0,53.0,
