267:9.0,45.0,4.0,85.0,411.0,30.0,9.44444444444,45.6666666667,3.33333333333,
200:2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,
332:1.0,1.0,11.0,12.0,49.0,0.0,12.0,49.0,0.0,
235:1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,
300:12.0,49.0,0.0,86.0,412.0,74.0,7.16666666667,34.3333333333,6.16666666667,
269:9.0,45.0,4.0,85.0,411.0,30.0,9.44444444444,45.6666666667,3.33333333333,
271:9.0,45.0,4.0,85.0,411.0,30.0,9.44444444444,45.6666666667,3.33333333333,
240:9.0,45.0,4.0,85.0,411.0,30.0,9.44444444444,45.6666666667,3.33333333333,
273:9.0,45.0,4.0,85.0,411.0,30.0,9.44444444444,45.6666666667,3.33333333333,
275:9.0,45.0,4.0,85.0,411.0,30.0,9.44444444444,45.6666666667,3.33333333333,
245:9.0,45.0,4.0,85.0,411.0,30.0,9.44444444444,45.6666666667,3.33333333333,
365:2.0,3.0,18.0,22.0,96.0,2.0,11.0,48.0,1.0,
280:9.0,45.0,4.0,85.0,411.0,30.0,9.44444444444,45.6666666667,3.33333333333,
335:1.0,1.0,11.0,12.0,49.0,0.0,12.0,49.0,0.0,
380:1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,
255:10.0,47.0,2.0,86.0,412.0,50.0,8.6,41.2,5.0,
