640:3.0,6.0,2.0,11.0,20.0,8.0,3.66666666667,6.66666666667,2.66666666667,
130:1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,
2:3.0,6.0,10.0,19.0,44.0,28.0,6.33333333333,14.6666666667,9.33333333333,
145:1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,
290:3.0,5.0,11.0,18.0,42.0,30.0,6.0,14.0,10.0,
220:9.0,22.0,9.0,44.0,96.0,105.0,4.88888888889,10.6666666667,11.6666666667,
305:1.0,1.0,4.0,5.0,10.0,13.0,5.0,10.0,13.0,
315:5.0,10.0,13.0,28.0,63.0,44.0,5.6,12.6,8.8,
700:3.0,6.0,2.0,11.0,20.0,8.0,3.66666666667,6.66666666667,2.66666666667,
325:9.0,20.0,10.0,41.0,91.0,99.0,4.55555555556,10.1111111111,11.0,
200:7.0,16.0,9.0,34.0,76.0,76.0,4.85714285714,10.8571428571,10.8571428571,
211:4.0,10.0,14.0,30.0,69.0,45.0,7.5,17.25,11.25,
345:4.0,8.0,10.0,22.0,47.0,45.0,5.5,11.75,11.25,
90:4.0,10.0,0.0,16.0,40.0,0.0,4.0,10.0,0.0,
91:4.0,10.0,0.0,16.0,40.0,0.0,4.0,10.0,0.0,
92:4.0,10.0,0.0,16.0,40.0,0.0,4.0,10.0,0.0,
93:4.0,10.0,0.0,16.0,40.0,0.0,4.0,10.0,0.0,
94:4.0,10.0,0.0,16.0,40.0,0.0,4.0,10.0,0.0,
740:3.0,6.0,10.0,19.0,44.0,28.0,6.33333333333,14.6666666667,9.33333333333,
230:1.0,1.0,8.0,9.0,20.0,10.0,9.0,20.0,10.0,
360:5.0,12.0,11.0,30.0,65.0,53.0,6.0,13.0,10.6,
235:1.0,1.0,6.0,7.0,16.0,9.0,7.0,16.0,9.0,
365:5.0,8.0,4.0,15.0,30.0,27.0,3.0,6.0,5.4,
366:1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,
367:1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,
368:1.0,1.0,4.0,5.0,8.0,4.0,5.0,8.0,4.0,
339:1.0,1.0,8.0,9.0,20.0,10.0,9.0,20.0,10.0,
630:3.0,6.0,2.0,11.0,20.0,8.0,3.66666666667,6.66666666667,2.66666666667,
255:5.0,11.0,17.0,34.0,76.0,46.0,6.8,15.2,9.2,
